"첫 번째 AI 겨울 이후 등장한 시스템으로, 의료나 법률 등 특정 전문 분야의 지식을 'IF-THEN' 식의 규칙으로 저장하여 문제를 해결하는 프로그램을 무엇이라고 하는가?","정답: <b>전문가 시스템 (Expert System)</b><br><br>해설: 전문가 시스템은 지식 베이스와 추론 엔진을 사용하며, 초기의 대표적인 사례로는 화합물 분석 시스템인 DENDRAL과 의료 진단 시스템인 MYCIN이 있습니다."
"로봇이 인간과 닮아갈수록 호감이 증가하다가, 특정 지점에서 실제 인간과 미묘하게 달라 불쾌감이나 거부감을 느끼게 되는 현상을 무엇이라 하는가?","정답: <b>불쾌한 골짜기 (Uncanny Valley)</b><br><br>해설: 1970년 일본의 모리 마사히로가 제안한 개념입니다. 이를 해결하기 위해 완벽하게 인간처럼 만들거나, 아예 비인간적인 디자인을 유지하는 방법이 제안됩니다."
"1990년대 후반부터 시작된 인공지능의 부활을 이끈 주요 요인 3가지를 기술하시오.","정답: <b>1. 컴퓨팅 성능의 발전<br>2. 데이터의 증가 (빅데이터)<br>3. 머신러닝(특히 딥러닝)의 부흥</b><br><br>해설: 인터넷의 확산으로 방대한 양의 데이터(빅데이터) 확보가 가능해진 것이 결정적인 역할을 했습니다."
"2016년 3월, 한국 사회에 큰 충격을 주었으며 압도적인 실력으로 이세돌 9단과의 바둑 대결에서 4-1로 승리한 구글의 AI 프로그램은?","정답: <b>알파고 (AlphaGo)</b><br><br>해설: 알파고는 수천만 건의 기보 학습과 신경망 학습을 통해 기존 바둑의 고정관념을 깨는 독창적인 수를 보여주었습니다."
"AI가 인간의 감정을 가질 수 있을지에 대한 철학적 질문을 던지며, 나중에 영화 ""블레이드 러너""로 각색된 필립 K. 딕의 소설 제목은?","정답: <b>""안드로이드는 전기 양을 꿈꾸는가?""</b><br><br>해설: 이 작품은 인간과 인공지능 간의 경계를 허물고 미래 사회의 윤리적 혼란을 다루고 있습니다."
"생성형 AI(Generative AI)의 정의는 무엇인가?","정답: <b>생성형 AI</b>는 대규모 데이터를 학습하여 텍스트, 이미지, 음악, 코드, 동영상 등 새로운 콘텐츠를 생성하는 인공지능 기술이다."
"생성형 AI의 주요 특징 두 가지를 적으시오.","<ul><li>입력된 데이터를 기반으로 창의적인 콘텐츠를 자동으로 생성한다.</li><li>텍스트·이미지·음악·비디오 등 다중 모달(multi‑modal) 형태의 결과물을 만들 수 있다.</li>"
"생성형 AI가 발전한 주요 단계 세 가지를 순서대로 나열하시오.","1. <b>연결주의</b> (1950‑‑1970 년대) – 퍼셉트론·신경망 연구<br>2. <b>GAN</b> (2014 년) – 생성자와 판별자의 경쟁으로 고품질 이미지 생성<br>3. <b>트랜스포머 기반 LLM</b> (2017 년 이후) – GPT‑3·GPT‑4 등 대규모 언어 모델 등장"
"대표적인 텍스트 생성형 AI 모델 세 가지를 말하시오.","ChatGPT (OpenAI), Claude (Anthropic), Gemini (Google DeepMind)"
"대표적인 이미지 생성형 AI 모델 두 가지를 말하시오.","DALL·E (OpenAI) 와 Stable Diffusion (Stability AI) – 텍스트 프롬프트를 이미지로 변환한다."
"ChatGPT 3.5와 ChatGPT 4의 주요 차이점을 두 가지 제시하시오.","1. <b>모델 규모</b> – 3.5는 수십억 파라미터, 4는 수천억 파라미터로 훨씬 크다.<br>2. <b>멀티모달 지원</b> – 3.5는 텍스트 전용, 4는 텍스트와 이미지 입력을 동시에 처리한다."
"생성형 AI를 활용한 교육 활동 예시 한 가지를 제시하시오.","<b>LAB: GPTChat 실습</b> – 학생에게 이야기 시작 문장을 제시하고, ChatGPT에게 이를 확장하도록 요청해 AI가 어떻게 이야기를 전개하는지 분석한다."
"생성형 AI 사용 시 고려해야 할 윤리·안전 이슈 두 가지는?","1. <b>오류·허위 정보</b> – AI가 잘못된 사실을 사실처럼 출력할 위험<br>2. <b>편향·차별</b> – 학습 데이터에 내재된 편향이 결과에 반영될 수 있다"
"멀티모달 생성형 AI가 지원하는 입력 유형 두 가지는?","텍스트(문장·프롬프트)와 이미지(사진·그림) – 두 형태를 동시에 받아들여 텍스트‑이미지 변환 등 복합 작업을 수행한다."
"DALL·E 실습의 목표는 무엇인가?","텍스트 프롬프트를 기반으로 이미지를 생성하는 과정을 체험하고, 텍스트와 시각적 요소 사이의 관계를 이해한다."
"R에서 변수에 값을 배정(할당)할 때 주로 사용하는 기호는?","정답: <b><-</b><br><br>해설: R에서는 주로 <- 기호를 사용하며, =, <<- 등도 사용 가능합니다."
"R의 산술 연산자 중 '나눗셈의 몫'과 '나머지'를 구하는 기호는 각각 무엇인가?","정답: <b>몫: %/% , 나머지: %%</b><br><br>해설: 예를 들어 14 %/% 3은 4, 14 %% 3은 2를 반환합니다."
"R의 논리 연산자 중 AND(논리곱), OR(논리합), NOT(논리부정)을 나타내는 기호는?","정답: <b>AND: &, OR: |, NOT: !</b><br><br>해설: 조건문 내에서 여러 조건을 결합하거나 결과의 참/거짓을 반전시킬 때 사용합니다."
"R에서 제공하는 두 가지 형태의 '조건문' 함수 또는 예약어를 쓰시오.","정답: <b>if (또는 if-else), ifelse()</b><br><br>해설: if문은 블록({ })을 사용하여 제어하고, ifelse()는 'ifelse(조건, 참일 때 값, 거짓일 때 값)' 형태로 사용됩니다."
"반복문의 종류 중 '정해진 횟수만큼 반복'할 때 주로 사용하는 문법은?","정답: <b>for 문</b><br><br>해설: for(i in 1:10) { ... } 처럼 벡터의 원소만큼 반복 실행합니다."
"while 문을 사용할 때 주의해야 할 점으로, 실행 범위 내에 반드시 포함되어야 하는 요소는?","정답: <b>조건의 결과가 변하게 하는 변수 (증감식 등)</b><br><br>해설: 조건이 변하지 않으면 프로그램이 무한 루프(Infinite Loop)에 빠지게 됩니다."
"R의 그래프 생성 함수 중 고수준 그래프 함수(High-level)와 저수준 그래프 함수(Low-level)의 차이점은?","정답: <b>고수준은 완성된 하나의 그래프를 생성하고, 저수준은 기존 그래프 위에 요소(범례, 선 등)를 추가합니다.</b>"
"plot() 함수의 인수 중 그래프의 전체 제목과 축 제목(x축, y축)을 지정하는 인수는?","정답: <b>전제 제목: main, x축 제목: xlab, y축 제목: ylab</b>"
"plot() 함수의 type 인수 중 '점과 선을 동시에(both)' 표시하는 설정값은?","정답: <b>type = ""b""</b><br><br>해설: p는 점, l은 선, b는 점과 선, o는 선이 점을 통과하는 형태를 의미합니다."
"한 화면에 여러 개의 그래프를 배치하거나 기존 그래프 위에 겹쳐 그릴 때 환경을 설정하는 함수는?","정답: <b>par()</b><br><br>해설: par(mfrow=c(2,2))는 화면을 2x2로 분할하고, par(new=T)는 다음 그래프를 기존 그래프 위에 겹쳐서 그립니다."
"벡터 c(1, 2, 3, 4, 5)가 있을 때, 3보다 큰 원소들만 추출하는 R 코드를 작성하시오.","정답: <b>x[x > 3]</b><br><br>해설: 비교 연산자를 활용한 인덱싱 기능을 통해 특정 조건에 맞는 데이터만 필터링할 수 있습니다."
"추론통계에서 '모집단의 특성이 어떠할 것이다'라고 가설을 세운 후, 이를 부정하고 기각하는 것이 목적인 가설은?","정답: <b>귀무가설 (Null Hypothesis, H0)</b><br><br>해설: '차이가 없다' 혹은 '영향이 없다'는 상태를 가정하며, 통계적 증거를 통해 이를 기각함으로써 대립가설을 증명하고자 합니다."
"유의확률(P-value)이 사전 설정된 유의수준(α=0.05)보다 작을 때(p < 0.05) 내리는 결론은?","정답: <b>귀무가설을 기각하고 대립가설을 채택한다.</b><br><br>해설: 통계적으로 '유의미한 차이가 있다'고 판단합니다."
"두 집단 간의 평균 차이가 통계적으로 유의한지 검정할 때 사용하는 R 함수는?","정답: <b>t.test()</b><br><br>해설: 독립된 두 집단은 paired=FALSE, 동일 집단의 전후 비교는 paired=TRUE 옵션을 사용합니다."
"세 집단 이상의 평균을 비교할 때 사용하며, 집단 내 분산과 집단 간 분산을 비교하는 분석 기법은?","정답: <b>분산분석 (ANOVA)</b><br><br>해설: R에서는 aov() 함수를 주로 사용하며, F-분포를 통해 가설을 검정합니다."
"분산분석(ANOVA)이나 회귀분석(Regression)에서 모형의 유의성을 검정할 때 사용하는 확률분포는?","정답: <b>F-분포</b><br><br>해설: 두 개 이상의 분산 비율을 비교할 때 사용하는 분포입니다."
"두 변수 사이의 인과관계(원인과 결과)를 규명하며, 종속변수에 영향을 주는 독립변수를 찾는 분석 방법은?","정답: <b>회귀분석 (Regression Analysis)</b><br><br>해설: R 함수로는 lm(종속변수 ~ 독립변수, data)을 사용합니다."
"독립 표본 t-검정 수행 전, 두 집단의 분산이 동일한지(등분산성) 확인하기 위해 사용하는 R 함수는?","정답: <b>var.test()</b><br><br>해설: p-value가 0.05보다 크면 등분산 가정을 충족한다고 보며, t.test에서 var.equal=TRUE 옵션을 줄 수 있습니다."
"두 변수 간의 관련성 정도를 나타내는 '상관계수'를 계산하고 유의성 검정을 수행하는 R 함수는?","정답: <b>cor.test()</b><br><br>해설: 피어슨(Pearson), 스피어만(Spearman) 등의 방법을 선택할 수 있습니다."
"범주형 데이터(예/아니오)에 대해 두 집단 간의 비율 차이가 유의한지 검정할 때 사용하는 함수는?","정답: <b>prop.test()</b><br><br>해설: 예를 들어 성별에 따른 쿠폰 선호 비율의 차이를 분석할 때 사용합니다."
"회귀분석 결과에서 모델이 데이터를 얼마나 잘 설명하는지 나타내는 지표인 '결정계수'의 영문 표기법은?","정답: <b>R-squared (또는 R²)</b><br><br>해설: 0에서 1 사이의 값을 가지며, 1에 가까울수록 모델의 설명력이 높음을 의미합니다."
"회귀분석에서 원인이 되는 변수와 결과가 되는 변수를 각각 무엇이라 하는가?","정답: <b>원인: 독립변수(Independent Variable), 결과: 종속변수(Dependent Variable)</b>"
"R 설치 파일을 다운로드 받을 수 있는 공식 웹사이트는?","정답: <b>http://www.r-project.org</b><br><br>해설: CRAN(Comprehensive R Archive Network) 미러 사이트에서 Windows, macOS, Linux용 R 설치 파일을 제공한다."
"R을 실행하면 나타나는 기본 UI는 어떤 두 창으로 구성되는가?","정답: <b>RGui (Graphic User Interface)와 R Console</b><br><br>해설: RGui는 메뉴와 도구 모음이 포함된 메인 창이며, 명령을 입력하고 결과를 표시하는 R Console 창이 그 안에 표시된다."
"R 콘솔에서 R 세션을 종료하려면 어떤 명령을 입력해야 하는가?","정답: <b>q()</b><br><br>해설: q()를 입력하면 R이 현재 세션을 종료한다. 저장 여부를 묻는 프롬프트가 나타날 수 있다."
"RStudio 초기 화면에 표시되는 기본 메뉴 중 5가지를 나열하시오.","정답: <b>File, Edit, Code, View, Plots</b><br><br>해설: RStudio는 위 메뉴 외에 Session, Build, Debug, Profile, Tools, Help 등 다양한 메뉴를 제공한다."
"R에서 현재 작업 디렉터리를 확인하는 명령은?","정답: <b>getwd()</b><br><br>해설: getwd()는 현재 R 세션이 작업하고 있는 폴더 경로를 문자열로 반환한다."
"R 패키지를 설치하는 기본 함수는 무엇이며, 예시 코드를 제시하시오.","정답: <b>install.packages(""prettyR"")</b><br><br>해설: install.packages() 함수에 패키지 이름을 문자열로 전달하면 CRAN에서 다운로드 받아 설치한다."
"설치한 패키지를 사용하기 위한 함수는 무엇인가?","정답: <b>library(""prettyR"")</b><br><br>해설: library() 함수를 호출해 로드하면 해당 패키지의 함수와 데이터에 접근할 수 있다."
"R 도움말 시스템을 HTML 브라우저에서 시작하려면 어떤 명령을 입력하나?","정답: <b>help.start()</b><br><br>해설: help.start()는 로컬 HTML 페이지를 열어 R 매뉴얼과 패키지 문서를 탐색할 수 있게 한다."
"Rtools를 설치하는 주요 목적은 무엇인가?","정답: <b>R 패키지(특히 C/C++ 코드가 포함된 패키지) 컴파일을 지원하기 위해</b><br><br>해설: Rtools에는 gcc, make 등 Windows용 개발 도구가 포함되어 있어 소스 패키지 빌드가 가능하다."
"RStudio에서 작성한 코드를 실행하려면 어떤 절차를 따라야 하는가?","정답: <b>코드 블록을 선택하고 Run 버튼(또는 Ctrl+Enter)을 클릭한다.</b><br><br>해설: 선택된 코드는 콘솔에 전달되어 즉시 실행되며, 결과는 Console 혹은 Plots 창에 표시된다."
